id,ph,ec,organic_carbon,nitrogen,phosphorus,potassium,sulpher,zinc,boron,iron,manganese,copper,test_id,created_at,updated_at,ph_rating,ec_rating,oc_rating,n_rating,p_rating,k_rating,s_rating,zn_rating,b_rating,fe_rating,mn_rating,cu_rating,mixed_fertilizer_rate_id,zn_rw_rating,user_id,shc_lang_version,distributed,soil_health_cards_count
658181,5.61,0.56,0.49,254.17,40.01,192.64,3.15,0.8,0.63,29.0,10.02,0.49,896411,2017-04-16 09:11:58.051351,2017-04-16 09:11:58.051351,2,5,9,9,9,9,9,10,10,10,10,10,1,11.0,4817.0,bn,1.0,4
658179,5.49,0.65,0.46,262.23,46.68,69.44,0.9,0.72,0.67,28.75,10.59,0.45,896409,2017-04-16 09:10:11.608764,2017-04-16 09:10:11.608764,1,5,9,9,8,9,9,10,10,10,10,10,1,11.0,4817.0,bn,1.0,4
686298,4.4,0.12,0.29,162.4,125.0,125.0,29.8,0.29,0.13,25.2,,,957184,2017-04-21 10:02:25.510012,2017-04-21 10:02:25.510012,1,5,9,9,7,9,7,11,11,10,0,0,1,11.0,3287.0,bn,1.0,1
686153,7.23,0.26,0.68,440.0,62.0,205.0,18.61,0.63,0.13,18.68,7.82,1.59,510554,2017-04-21 09:59:34.602514,2017-04-21 09:59:34.602514,3,5,8,8,8,8,7,10,11,10,10,10,1,11.0,3948.0,bn,1.0,3
686138,5.1,0.01,0.66,965.0,32.2,187.0,13.21,0.82,0.1,21.54,23.41,1.33,488770,2017-04-21 09:58:29.176180,2017-04-21 09:58:29.176180,1,5,8,7,9,9,8,10,11,10,10,10,1,11.0,3299.0,bn,1.0,1
686123,7.26,0.37,0.47,423.0,43.0,145.0,14.78,0.52,0.24,18.73,7.32,2.51,887093,2017-04-21 09:56:53.439478,2017-04-21 09:56:53.439478,3,5,9,8,9,9,8,11,11,10,10,10,1,11.0,3951.0,bn,1.0,5
686339,5.65,0.53,0.58,324.49,26.67,164.64,2.48,0.61,0.71,24.33,10.73,0.42,901305,2017-04-21 10:06:35.209696,2017-04-21 10:06:35.209696,2,5,8,8,9,9,9,10,10,10,10,10,1,11.0,4817.0,bn,1.0,5
686476,5.3,0.15,0.89,626.0,12.6,125.0,12.32,0.69,0.29,36.38,20.89,1.67,230986,2017-04-21 10:23:25.213222,2017-04-21 10:23:25.213222,1,5,7,7,9,9,8,10,11,10,10,10,1,11.0,3299.0,bn,1.0,1
686292,6.7,0.13,0.5,276.0,119.0,149.0,39.73,0.78,1.58,26.8,12.92,1.8,521084,2017-04-21 10:01:52.725594,2017-04-21 10:01:52.725594,3,5,8,9,7,9,7,10,10,10,10,10,1,11.0,3956.0,bn,1.0,1
686157,5.3,0.21,0.6,221.28,180.0,405.0,9.0,0.4,0.4,30.11,7.2,2.11,969453,2017-04-21 18:29:59.999999,2017-04-21 09:59:38.357283,1,5,8,9,7,7,9,11,10,10,10,10,1,11.0,,bn,1.0,5
