id,name,jl_number,block_id,created_at,updated_at
33347,Kasiadanga,063,255,2015-11-04 18:38:27.000000,2015-11-04 18:38:27.000000
33348,Jagannathpur,064,255,2015-11-04 18:38:27.000000,2015-11-04 18:38:27.000000
33349,Karkaria,065,255,2015-11-04 18:38:27.000000,2015-11-04 18:38:27.000000
33350,Chandanpur,066,255,2015-11-04 18:38:27.000000,2015-11-04 18:38:27.000000
33351,Ramchandrapur,067,255,2015-11-04 18:38:27.000000,2015-11-04 18:38:27.000000
33352,Tentulberia,068,255,2015-11-04 18:38:27.000000,2015-11-04 18:38:27.000000
33353,Kanchkuli,069,255,2015-11-04 18:38:27.000000,2015-11-04 18:38:27.000000
33354,Gopalpur,070,255,2015-11-04 18:38:28.000000,2015-11-04 18:38:28.000000
33355,Chak Bhabanipur,071,255,2015-11-04 18:38:28.000000,2015-11-04 18:38:28.000000
33356,Raghunathpur,072,255,2015-11-04 18:38:28.000000,2015-11-04 18:38:28.000000
33357,Dahakula,073,255,2015-11-04 18:38:28.000000,2015-11-04 18:38:28.000000
33358,Bholadanga,074,255,2015-11-04 18:38:28.000000,2015-11-04 18:38:28.000000
33359,Bangaria,075,255,2015-11-04 18:38:28.000000,2015-11-04 18:38:28.000000
33360,Nangla,076,255,2015-11-04 18:38:28.000000,2015-11-04 18:38:28.000000
33361,Raripara,077,255,2015-11-04 18:38:28.000000,2015-11-04 18:38:28.000000
33362,Jalsuka,078,255,2015-11-04 18:38:28.000000,2015-11-04 18:38:28.000000
33363,Bekoail,079,255,2015-11-04 18:38:28.000000,2015-11-04 18:38:28.000000
33364,Patikabari,080,255,2015-11-04 18:38:28.000000,2015-11-04 18:38:28.000000
33365,Bara Simulia,081,255,2015-11-04 18:38:28.000000,2015-11-04 18:38:28.000000
33366,Dhananjoypur,082,255,2015-11-04 18:38:28.000000,2015-11-04 18:38:28.000000
33367,Dhaparia,083,255,2015-11-04 18:38:28.000000,2015-11-04 18:38:28.000000
33463,Bidyanandapur,131,256,2015-11-04 18:38:31.000000,2015-11-04 18:38:31.000000
33464,Sarkarpur,132,256,2015-11-04 18:38:31.000000,2015-11-04 18:38:31.000000
33465,Paschim Sambhupur,133,256,2015-11-04 18:38:31.000000,2015-11-04 18:38:31.000000
33466,Shibpur,134,256,2015-11-04 18:38:31.000000,2015-11-04 18:38:31.000000
33580,Kusuria,150,257,2015-11-04 18:38:33.000000,2015-11-04 18:38:33.000000
33582,Patuli,151,257,2015-11-04 18:38:33.000000,2015-11-04 18:38:33.000000
33584,Dayabadi,152,257,2015-11-04 18:38:33.000000,2015-11-04 18:38:33.000000
33585,Nasra,156,257,2015-11-04 18:38:33.000000,2015-11-04 18:38:33.000000
33587,Kumar Satpur,157,257,2015-11-04 18:38:33.000000,2015-11-04 18:38:33.000000
33588,Magurkhali,158,257,2015-11-04 18:38:33.000000,2015-11-04 18:38:33.000000
33589,Hudapatila,159,257,2015-11-04 18:38:33.000000,2015-11-04 18:38:33.000000
33590,Nokari,160,257,2015-11-04 18:38:33.000000,2015-11-04 18:38:33.000000
33591,Raynagar,161,257,2015-11-04 18:38:33.000000,2015-11-04 18:38:33.000000
33593,Pashchim Shimulia,162,257,2015-11-04 18:38:33.000000,2015-11-04 18:38:33.000000
33595,Pashchim Putkhali,163,257,2015-11-04 18:38:33.000000,2015-11-04 18:38:33.000000
33597,Ghatigachha,164,257,2015-11-04 18:38:34.000000,2015-11-04 18:38:34.000000
33598,Baidyapur,165,257,2015-11-04 18:38:34.000000,2015-11-04 18:38:34.000000
33600,Dakshin Dhakuria,166,257,2015-11-04 18:38:34.000000,2015-11-04 18:38:34.000000
33603,Dakshin Khaspur,167,257,2015-11-04 18:38:34.000000,2015-11-04 18:38:34.000000
33605,Naserkuli,168,257,2015-11-04 18:38:34.000000,2015-11-04 18:38:34.000000
33695,Boalia,068,258,2015-11-04 18:38:36.000000,2015-11-04 18:38:36.000000
33696,Nidhkur,069,258,2015-11-04 18:38:36.000000,2015-11-04 18:38:36.000000
33812,Chirka,006,262,2015-11-04 18:38:39.000000,2015-11-04 18:38:39.000000
33813,Garaphusara,007,262,2015-11-04 18:38:39.000000,2015-11-04 18:38:39.000000
33814,Patamputra,008,262,2015-11-04 18:38:39.000000,2015-11-04 18:38:39.000000
33815,Katabera,009,262,2015-11-04 18:38:39.000000,2015-11-04 18:38:39.000000
33816,Simulbera,010,262,2015-11-04 18:38:39.000000,2015-11-04 18:38:39.000000
33929,Ketika,005,262,2015-11-04 18:38:42.000000,2015-11-04 18:38:42.000000
34284,Turang,013,266,2015-11-04 18:38:48.000000,2015-11-04 18:38:48.000000
34285,Jangidiri,014,266,2015-11-04 18:38:48.000000,2015-11-04 18:38:48.000000
34286,Kunda,015,266,2015-11-04 18:38:48.000000,2015-11-04 18:38:48.000000
34287,Dakakendu,016,266,2015-11-04 18:38:48.000000,2015-11-04 18:38:48.000000
34288,Purru,017,266,2015-11-04 18:38:48.000000,2015-11-04 18:38:48.000000
34289,Kaparra,018,266,2015-11-04 18:38:48.000000,2015-11-04 18:38:48.000000
34290,Larra,019,266,2015-11-04 18:38:49.000000,2015-11-04 18:38:49.000000
34291,Mahara,020,266,2015-11-04 18:38:49.000000,2015-11-04 18:38:49.000000
34292,Kurmasol,021,266,2015-11-04 18:38:49.000000,2015-11-04 18:38:49.000000
34294,Majihira,022,266,2015-11-04 18:38:49.000000,2015-11-04 18:38:49.000000
34295,Kadma,023,266,2015-11-04 18:38:49.000000,2015-11-04 18:38:49.000000
34296,Janara,024,266,2015-11-04 18:38:49.000000,2015-11-04 18:38:49.000000
34297,Bamni,026,266,2015-11-04 18:38:49.000000,2015-11-04 18:38:49.000000
34298,Chakya,027,266,2015-11-04 18:38:49.000000,2015-11-04 18:38:49.000000
34299,Nathurdi,028,266,2015-11-04 18:38:49.000000,2015-11-04 18:38:49.000000
34403,Bankata,140,266,2015-11-04 18:38:51.000000,2015-11-04 18:38:51.000000
34406,Barotore,143,266,2015-11-04 18:38:51.000000,2015-11-04 18:38:51.000000
34407,Barkuri,144,266,2015-11-04 18:38:51.000000,2015-11-04 18:38:51.000000
34409,Madhupur,146,266,2015-11-04 18:38:51.000000,2015-11-04 18:38:51.000000
34415,Gobindanagar,152,266,2015-11-04 18:38:51.000000,2015-11-04 18:38:51.000000
34418,Gokulnagar,155,266,2015-11-04 18:38:52.000000,2015-11-04 18:38:52.000000
34421,Nipanya,159,266,2015-11-04 18:38:52.000000,2015-11-04 18:38:52.000000
34423,Dulaldi,161,266,2015-11-04 18:38:52.000000,2015-11-04 18:38:52.000000
34425,Rangatanr,162,266,2015-11-04 18:38:52.000000,2015-11-04 18:38:52.000000
34427,Basudi,092,266,2015-11-04 18:38:52.000000,2015-11-04 18:38:52.000000
34428,Simchaka,165,266,2015-11-04 18:38:52.000000,2015-11-04 18:38:52.000000
34429,Dheka,167,266,2015-11-04 18:38:52.000000,2015-11-04 18:38:52.000000
34430,Baruidiha,168,266,2015-11-04 18:38:52.000000,2015-11-04 18:38:52.000000
34431,Gobarda,169,266,2015-11-04 18:38:52.000000,2015-11-04 18:38:52.000000
34432,Tetla,172,266,2015-11-04 18:38:52.000000,2015-11-04 18:38:52.000000
34435,Pialsol,171,266,2015-11-04 18:38:52.000000,2015-11-04 18:38:52.000000
34436,Radhamadhabpur,156,266,2015-11-04 18:38:52.000000,2015-11-04 18:38:52.000000
34438,Patharkata,066,266,2015-11-04 18:38:52.000000,2015-11-04 18:38:52.000000
34439,Sanoda,085,266,2015-11-04 18:38:52.000000,2015-11-04 18:38:52.000000
34440,Akshayapur,064,266,2015-11-04 18:38:52.000000,2015-11-04 18:38:52.000000
34441,Kadiagora,050,266,2015-11-04 18:38:52.000000,2015-11-04 18:38:52.000000
34443,Manpur,258,266,2015-11-04 18:38:52.000000,2015-11-04 18:38:52.000000
34444,Bhengardi,259,266,2015-11-04 18:38:52.000000,2015-11-04 18:38:52.000000
34445,Mohandi,260,266,2015-11-04 18:38:53.000000,2015-11-04 18:38:53.000000
34446,Banshketia,264,266,2015-11-04 18:38:53.000000,2015-11-04 18:38:53.000000
34447,Nagdagora,265,266,2015-11-04 18:38:53.000000,2015-11-04 18:38:53.000000
34448,Jamda,266,266,2015-11-04 18:38:53.000000,2015-11-04 18:38:53.000000
34449,Dhagara,267,266,2015-11-04 18:38:53.000000,2015-11-04 18:38:53.000000
34450,Doladanga,268,266,2015-11-04 18:38:53.000000,2015-11-04 18:38:53.000000
34451,Sikari Jangal,269,266,2015-11-04 18:38:53.000000,2015-11-04 18:38:53.000000
34452,Kantagara,270,266,2015-11-04 18:38:53.000000,2015-11-04 18:38:53.000000
34453,Budhpur,271,266,2015-11-04 18:38:53.000000,2015-11-04 18:38:53.000000
34454,Chhota Sagen,153,266,2015-11-04 18:38:53.000000,2015-11-04 18:38:53.000000
34455,Doldenrya,257,266,2015-11-04 18:38:53.000000,2015-11-04 18:38:53.000000
34456,Deshyardi,110,266,2015-11-04 18:38:53.000000,2015-11-04 18:38:53.000000
34457,Baghkundi,109,266,2015-11-04 18:38:53.000000,2015-11-04 18:38:53.000000
34458,Pirargarya,105,266,2015-11-04 18:38:53.000000,2015-11-04 18:38:53.000000
34462,Asanboni,059,266,2015-11-04 18:38:53.000000,2015-11-04 18:38:53.000000
35825,Shimulberhia,208,276,2015-11-04 18:39:18.000000,2015-11-04 18:39:18.000000
35826,Gopalpur,209,276,2015-11-04 18:39:18.000000,2015-11-04 18:39:18.000000
35827,Kadamarrah,210,276,2015-11-04 18:39:18.000000,2015-11-04 18:39:18.000000
35828,Gangurdi,211,276,2015-11-04 18:39:18.000000,2015-11-04 18:39:18.000000
35829,Arjunshol,212,276,2015-11-04 18:39:18.000000,2015-11-04 18:39:18.000000
35830,Sarberhia,213,276,2015-11-04 18:39:18.000000,2015-11-04 18:39:18.000000
35943,Chandra,139,277,2015-11-04 18:39:20.000000,2015-11-04 18:39:20.000000
35944,Khalsa,140,277,2015-11-04 18:39:20.000000,2015-11-04 18:39:20.000000
36062,Chaturbhujpur,116,278,2015-11-04 18:39:21.000000,2015-11-04 18:39:21.000000
36416,Jhagradi,123,280,2015-11-04 18:39:27.000000,2015-11-04 18:39:27.000000
36417,Bansbani,124,280,2015-11-04 18:39:27.000000,2015-11-04 18:39:27.000000
36418,Purana Panchakot,125,280,2015-11-04 18:39:27.000000,2015-11-04 18:39:27.000000
36419,Eatapara,126,280,2015-11-04 18:39:27.000000,2015-11-04 18:39:27.000000
36420,Shunurhi,001,281,2015-11-04 18:39:27.000000,2015-11-04 18:39:27.000000
36421,Deuli,002,281,2015-11-04 18:39:27.000000,2015-11-04 18:39:27.000000
36422,Bakuliasota,003,281,2015-11-04 18:39:27.000000,2015-11-04 18:39:27.000000
36423,Angachak,004,281,2015-11-04 18:39:27.000000,2015-11-04 18:39:27.000000
36424,Dumdumi,005,281,2015-11-04 18:39:27.000000,2015-11-04 18:39:27.000000
36771,Bhaluka,001,283,2015-11-04 18:39:32.000000,2015-11-04 18:39:32.000000
36772,Kundapara,002,283,2015-11-04 18:39:32.000000,2015-11-04 18:39:32.000000
36773,Anokhan,003,283,2015-11-04 18:39:32.000000,2015-11-04 18:39:32.000000
36774,Harpur,004,283,2015-11-04 18:39:32.000000,2015-11-04 18:39:32.000000
36775,Maricha,005,283,2015-11-04 18:39:32.000000,2015-11-04 18:39:32.000000
36776,Madanpur,006,283,2015-11-04 18:39:32.000000,2015-11-04 18:39:32.000000
36777,Baikunthapur,007,283,2015-11-04 18:39:32.000000,2015-11-04 18:39:32.000000
36778,Rajberia,008,283,2015-11-04 18:39:32.000000,2015-11-04 18:39:32.000000
36779,Harbati,009,283,2015-11-04 18:39:32.000000,2015-11-04 18:39:32.000000
36780,Pashardanga,010,283,2015-11-04 18:39:32.000000,2015-11-04 18:39:32.000000
36781,Dhania,011,283,2015-11-04 18:39:33.000000,2015-11-04 18:39:33.000000
36782,Mahadebpur,012,283,2015-11-04 18:39:33.000000,2015-11-04 18:39:33.000000
36783,Uttar Durlavpur,013,283,2015-11-04 18:39:33.000000,2015-11-04 18:39:33.000000
36784,Dadpur,014,283,2015-11-04 18:39:33.000000,2015-11-04 18:39:33.000000
36785,Maganpur,015,283,2015-11-04 18:39:33.000000,2015-11-04 18:39:33.000000
36786,Kanchiara,016,283,2015-11-04 18:39:33.000000,2015-11-04 18:39:33.000000
36787,Urala,017,283,2015-11-04 18:39:33.000000,2015-11-04 18:39:33.000000
36872,Ahira,021,284,2015-11-04 18:39:34.000000,2015-11-04 18:39:34.000000
37341,Atghara,010,289,2015-11-04 18:39:45.000000,2015-11-04 18:39:45.000000
37342,Noyapara,011,289,2015-11-04 18:39:45.000000,2015-11-04 18:39:45.000000
37343,Raigachhi,012,289,2015-11-04 18:39:45.000000,2015-11-04 18:39:45.000000
37344,Rekjoyani,013,289,2015-11-04 18:39:45.000000,2015-11-04 18:39:45.000000
37345,Hatiara,014,289,2015-11-04 18:39:45.000000,2015-11-04 18:39:45.000000
37346,Chandiberia,015,289,2015-11-04 18:39:45.000000,2015-11-04 18:39:45.000000
37347,Jyangra,016,289,2015-11-04 18:39:45.000000,2015-11-04 18:39:45.000000
37348,Krishnapur,017,289,2015-11-04 18:39:45.000000,2015-11-04 18:39:45.000000
37349,Mahisbathan,018,289,2015-11-04 18:39:45.000000,2015-11-04 18:39:45.000000
37353,Mahishgot,020,289,2015-11-04 18:39:45.000000,2015-11-04 18:39:45.000000
37354,Tarulia,021,289,2015-11-04 18:39:45.000000,2015-11-04 18:39:45.000000
37355,Sulanguri,022,289,2015-11-04 18:39:45.000000,2015-11-04 18:39:45.000000
37357,Jatragachhi,024,289,2015-11-04 18:39:45.000000,2015-11-04 18:39:45.000000
37358,Kadampukur,025,289,2015-11-04 18:39:45.000000,2015-11-04 18:39:45.000000
37359,Dharsa Moktarpur,026,289,2015-11-04 18:39:45.000000,2015-11-04 18:39:45.000000
37360,Jagadishpur,027,289,2015-11-04 18:39:45.000000,2015-11-04 18:39:45.000000
37361,Bhatenda,028,289,2015-11-04 18:39:45.000000,2015-11-04 18:39:45.000000
37362,Khamar,029,289,2015-11-04 18:39:45.000000,2015-11-04 18:39:45.000000
37363,Kalaberia,030,289,2015-11-04 18:39:45.000000,2015-11-04 18:39:45.000000
37474,Patulia,004,291,2015-11-04 18:39:48.000000,2015-11-04 18:39:48.000000
37476,Panshila,006,291,2015-11-04 18:39:48.000000,2015-11-04 18:39:48.000000
37483,Ochhmanpur,013,291,2015-11-04 18:39:48.000000,2015-11-04 18:39:48.000000
37486,Krishnapur,016,291,2015-11-04 18:39:48.000000,2015-11-04 18:39:48.000000
37487,Bandipur,017,291,2015-11-04 18:39:48.000000,2015-11-04 18:39:48.000000
37488,Dopede,018,291,2015-11-04 18:39:48.000000,2015-11-04 18:39:48.000000
37489,Danga Digla,019,291,2015-11-04 18:39:48.000000,2015-11-04 18:39:48.000000
37491,Ishwaripur,021,291,2015-11-04 18:39:48.000000,2015-11-04 18:39:48.000000
37492,Balagarh-Singherberh,022,291,2015-11-04 18:39:48.000000,2015-11-04 18:39:48.000000
37493,BhatParaNoaPara,023,291,2015-11-04 18:39:48.000000,2015-11-04 18:39:48.000000
37495,Bilkanda,025,291,2015-11-04 18:39:48.000000,2015-11-04 18:39:48.000000
37498,Talbanda,028,291,2015-11-04 18:39:48.000000,2015-11-04 18:39:48.000000
37499,Jugberiya,029,291,2015-11-04 18:39:48.000000,2015-11-04 18:39:48.000000
37500,Muraganchha,030,291,2015-11-04 18:39:48.000000,2015-11-04 18:39:48.000000
37501,Teghariya,031,291,2015-11-04 18:39:48.000000,2015-11-04 18:39:48.000000
37504,Masunda,034,291,2015-11-04 18:39:48.000000,2015-11-04 18:39:48.000000
37505,Aharampur,035,291,2015-11-04 18:39:48.000000,2015-11-04 18:39:48.000000
37506,Kodalia,036,291,2015-11-04 18:39:48.000000,2015-11-04 18:39:48.000000
37528,Sultanpur,010,291,2015-11-04 18:39:49.000000,2015-11-04 18:39:49.000000
37565,Ghoshpur,001,292,2015-11-04 18:39:50.000000,2015-11-04 18:39:50.000000
37566,Dakshinchatra,002,292,2015-11-04 18:39:50.000000,2015-11-04 18:39:50.000000
37567,Uttar Chatra,003,292,2015-11-04 18:39:50.000000,2015-11-04 18:39:50.000000
37568,Papila,004,292,2015-11-04 18:39:50.000000,2015-11-04 18:39:50.000000
37569,Solua,005,292,2015-11-04 18:39:50.000000,2015-11-04 18:39:50.000000
37570,Kotolberiya,006,292,2015-11-04 18:39:50.000000,2015-11-04 18:39:50.000000
37571,Rosui,007,292,2015-11-04 18:39:50.000000,2015-11-04 18:39:50.000000
37572,Dauki,008,292,2015-11-04 18:39:50.000000,2015-11-04 18:39:50.000000
37573,Ghoragachha,009,292,2015-11-04 18:39:50.000000,2015-11-04 18:39:50.000000
37574,Uttar Shibpur,010,292,2015-11-04 18:39:50.000000,2015-11-04 18:39:50.000000
37467,Palta Water works,001,290,2015-11-04 18:39:48.000000,2017-03-23 12:35:26.192106
37461,Sundia,014,290,2015-11-04 18:39:48.000000,2017-03-23 12:43:42.919012
37463,Shalidaha,316,290,2015-11-04 18:39:48.000000,2017-03-24 05:29:34.541995
37521,Ban Barrackpur,001,291,2015-11-04 18:39:49.000000,2017-03-24 06:36:12.500899
37522,Khardah,002,291,2015-11-04 18:39:49.000000,2017-03-24 06:37:24.219351
37552,Rahara,003,291,2015-11-04 18:39:50.000000,2017-03-24 06:38:27.391477
37523,Keruliya,005,291,2015-11-04 18:39:49.000000,2017-03-24 06:39:44.049590
37559,Rambhadrabati,007,291,2015-11-04 18:39:50.000000,2017-03-24 06:40:33.914336
37526,Dakshin Nimta,208,291,2015-11-04 18:39:49.000000,2017-03-24 06:42:03.075086
37514,Jafarpur,109,291,2015-11-04 18:39:49.000000,2017-03-24 06:42:32.197225
37563,sinthee-Niij,411,291,2015-11-04 18:39:50.000000,2017-03-24 06:43:44.348567
37517,Ganeshpur,112,291,2015-11-04 18:39:49.000000,2017-03-24 06:44:06.774178
37692,Goknashrigobindapur,085,293,2015-11-04 18:39:52.000000,2015-11-04 18:39:52.000000
38041,Ghi Pukuriya,013,298,2015-11-04 18:40:01.000000,2015-11-04 18:40:01.000000
38042,Golaghata,014,298,2015-11-04 18:40:01.000000,2015-11-04 18:40:01.000000
38157,Monipur,054,300,2015-11-04 18:40:03.000000,2015-11-04 18:40:03.000000
38507,Rampur,027,304,2015-11-04 18:40:10.000000,2015-11-04 18:40:10.000000
38508,Gaighata,028,304,2015-11-04 18:40:10.000000,2015-11-04 18:40:10.000000
38509,Amkola,029,304,2015-11-04 18:40:10.000000,2015-11-04 18:40:10.000000
38510,Bagna,030,304,2015-11-04 18:40:10.000000,2015-11-04 18:40:10.000000
38511,Gopalpur,031,304,2015-11-04 18:40:10.000000,2015-11-04 18:40:10.000000
38512,Charuigachhi,032,304,2015-11-04 18:40:10.000000,2015-11-04 18:40:10.000000
38513,Naigachhi,033,304,2015-11-04 18:40:10.000000,2015-11-04 18:40:10.000000
38514,Shyampursripur,034,304,2015-11-04 18:40:10.000000,2015-11-04 18:40:10.000000
38515,Matikomra,035,304,2015-11-04 18:40:10.000000,2015-11-04 18:40:10.000000
38516,Ichhapur,036,304,2015-11-04 18:40:10.000000,2015-11-04 18:40:10.000000
38517,Jamadani,037,304,2015-11-04 18:40:10.000000,2015-11-04 18:40:10.000000
38518,Bayasa,038,304,2015-11-04 18:40:10.000000,2015-11-04 18:40:10.000000
38519,Kamiya,039,304,2015-11-04 18:40:10.000000,2015-11-04 18:40:10.000000
38520,Garibpur,040,304,2015-11-04 18:40:10.000000,2015-11-04 18:40:10.000000
38521,Gutri,041,304,2015-11-04 18:40:10.000000,2015-11-04 18:40:10.000000
39320,Athero Banki,065,315,2015-11-04 18:40:25.000000,2015-11-04 18:40:25.000000
39321,Daharani,066,315,2015-11-04 18:40:26.000000,2015-11-04 18:40:26.000000
39322,Hediar Abad,067,315,2015-11-04 18:40:26.000000,2015-11-04 18:40:26.000000
39323,Narayanitala,001,316,2015-11-04 18:40:26.000000,2015-11-04 18:40:26.000000
39434,Baish Hata,104,317,2015-11-04 18:40:27.000000,2015-11-04 18:40:27.000000
40242,Ramnathpur,039,328,2015-11-04 18:40:41.000000,2015-11-04 18:40:41.000000
41983,Deogaon,170,340,2015-11-04 18:41:11.000000,2015-11-04 18:41:11.000000
41984,Rajapur,171,340,2015-11-04 18:41:11.000000,2015-11-04 18:41:11.000000
41985,Mirahati,172,340,2015-11-04 18:41:11.000000,2015-11-04 18:41:11.000000
42101,Nagpara,092,341,2015-11-04 18:41:14.000000,2015-11-04 18:41:14.000000
42102,Bishar,096,341,2015-11-04 18:41:14.000000,2015-11-04 18:41:14.000000
42105,Balihara,099,341,2015-11-04 18:41:14.000000,2015-11-04 18:41:14.000000
42106,Pal Bhabanipur,095,341,2015-11-04 18:41:14.000000,2015-11-04 18:41:14.000000
42108,Chopa,178,341,2015-11-04 18:41:14.000000,2015-11-04 18:41:14.000000
42109,Namtore,177,341,2015-11-04 18:41:14.000000,2015-11-04 18:41:14.000000
42110,Saiyadpur,176,341,2015-11-04 18:41:14.000000,2015-11-04 18:41:14.000000
42219,Khanpur,088,341,2015-11-04 18:41:15.000000,2015-11-04 18:41:15.000000
42220,Brahmangram,087,341,2015-11-04 18:41:15.000000,2015-11-04 18:41:15.000000
42221,Tularam,152,341,2015-11-04 18:41:15.000000,2015-11-04 18:41:15.000000
42222,Krishnacharan,086,341,2015-11-04 18:41:15.000000,2015-11-04 18:41:15.000000
42225,Karanjipara,093,341,2015-11-04 18:41:15.000000,2015-11-04 18:41:15.000000
42227,Kadimabad,085,341,2015-11-04 18:41:15.000000,2015-11-04 18:41:15.000000
42229,Debrajpur,084,341,2015-11-04 18:41:15.000000,2015-11-04 18:41:15.000000
42453,Jotjagannath,194,342,2015-11-04 18:41:18.000000,2015-11-04 18:41:18.000000
42454,Jotahar,195,342,2015-11-04 18:41:18.000000,2015-11-04 18:41:18.000000
42455,Jadavpur,196,342,2015-11-04 18:41:18.000000,2015-11-04 18:41:18.000000
42456,Ekdala,197,342,2015-11-04 18:41:19.000000,2015-11-04 18:41:19.000000
42457,Barkafurchand,198,342,2015-11-04 18:41:19.000000,2015-11-04 18:41:19.000000
42458,Khamrail,199,342,2015-11-04 18:41:19.000000,2015-11-04 18:41:19.000000
42459,Maligaon,200,342,2015-11-04 18:41:19.000000,2015-11-04 18:41:19.000000
42460,Raipur,201,342,2015-11-04 18:41:19.000000,2015-11-04 18:41:19.000000
42461,Avirampur,202,342,2015-11-04 18:41:19.000000,2015-11-04 18:41:19.000000
42462,Bhelakuri,203,342,2015-11-04 18:41:19.000000,2015-11-04 18:41:19.000000
42463,Kapuria,204,342,2015-11-04 18:41:19.000000,2015-11-04 18:41:19.000000
42464,Mastail,205,342,2015-11-04 18:41:19.000000,2015-11-04 18:41:19.000000
42465,Bagduma,206,342,2015-11-04 18:41:19.000000,2015-11-04 18:41:19.000000
42466,Kakair,207,342,2015-11-04 18:41:19.000000,2015-11-04 18:41:19.000000
42467,Purba  Mollapara,208,342,2015-11-04 18:41:19.000000,2015-11-04 18:41:19.000000
42468,Gobrabil,209,342,2015-11-04 18:41:19.000000,2015-11-04 18:41:19.000000
42469,Khanpur,210,342,2015-11-04 18:41:19.000000,2015-11-04 18:41:19.000000
42470,Madhabpur   Baragachhi,211,342,2015-11-04 18:41:19.000000,2015-11-04 18:41:19.000000
42471,Chandail,212,342,2015-11-04 18:41:19.000000,2015-11-04 18:41:19.000000
42472,Panchhata,213,342,2015-11-04 18:41:19.000000,2015-11-04 18:41:19.000000
42473,Hasnagar,214,342,2015-11-04 18:41:19.000000,2015-11-04 18:41:19.000000
42474,Dikul,215,342,2015-11-04 18:41:19.000000,2015-11-04 18:41:19.000000
42475,Ranadanga,216,342,2015-11-04 18:41:19.000000,2015-11-04 18:41:19.000000
42476,Panchanagar,217,342,2015-11-04 18:41:19.000000,2015-11-04 18:41:19.000000
42477,Ramchandrapur,218,342,2015-11-04 18:41:19.000000,2015-11-04 18:41:19.000000
42799,Choprabakhari,073,346,2015-11-04 18:41:24.000000,2015-11-04 18:41:24.000000
42800,Lodhan,074,346,2015-11-04 18:41:24.000000,2015-11-04 18:41:24.000000
42801,Gochinnagar,075,346,2015-11-04 18:41:24.000000,2015-11-04 18:41:24.000000
42802,Goalpokhar,076,346,2015-11-04 18:41:24.000000,2015-11-04 18:41:24.000000
42803,Babhan Bari,077,346,2015-11-04 18:41:24.000000,2015-11-04 18:41:24.000000
42804,Goyalin,078,346,2015-11-04 18:41:25.000000,2015-11-04 18:41:25.000000
42805,Debiganj,079,346,2015-11-04 18:41:25.000000,2015-11-04 18:41:25.000000
42806,Ramubhita,080,346,2015-11-04 18:41:25.000000,2015-11-04 18:41:25.000000
42807,Rajpokharkurd,081,346,2015-11-04 18:41:25.000000,2015-11-04 18:41:25.000000
42918,Nishandra,017,347,2015-11-04 18:41:26.000000,2017-07-14 07:53:06.848028
42916,Paschim Khamarsal,016,347,2015-11-04 18:41:26.000000,2017-07-14 07:53:16.294026
42914,Uttar Sahapur,015,347,2015-11-04 18:41:26.000000,2015-11-04 18:41:26.000000
42920,Hatoyar,018,347,2015-11-04 18:41:26.000000,2015-11-04 18:41:26.000000
43974,Mahadi Pur,226,352,2015-11-04 18:41:47.000000,2015-11-04 18:41:47.000000
43975,Dakshin Shyampur,227,352,2015-11-04 18:41:47.000000,2015-11-04 18:41:47.000000
43976,Katabari,228,352,2015-11-04 18:41:47.000000,2015-11-04 18:41:47.000000
43977,Jotanrottam,229,352,2015-11-04 18:41:47.000000,2015-11-04 18:41:47.000000
43978,Kasba,230,352,2015-11-04 18:41:47.000000,2015-11-04 18:41:47.000000
43979,Pancha Debati,231,352,2015-11-04 18:41:47.000000,2015-11-04 18:41:47.000000
43980,Golhat,232,352,2015-11-04 18:41:47.000000,2015-11-04 18:41:47.000000
43981,Joy Hat,233,352,2015-11-04 18:41:47.000000,2015-11-04 18:41:47.000000
43982,Aminhat,234,352,2015-11-04 18:41:47.000000,2015-11-04 18:41:47.000000
43983,Dharampur,235,352,2015-11-04 18:41:47.000000,2015-11-04 18:41:47.000000
43984,Shashan,236,352,2015-11-04 18:41:47.000000,2015-11-04 18:41:47.000000
43985,Aiho,237,352,2015-11-04 18:41:47.000000,2015-11-04 18:41:47.000000
43986,Chhoto Bahadol,238,352,2015-11-04 18:41:47.000000,2015-11-04 18:41:47.000000
43987,Bahadol,239,352,2015-11-04 18:41:47.000000,2015-11-04 18:41:47.000000
43988,Sarishatuli,240,352,2015-11-04 18:41:47.000000,2015-11-04 18:41:47.000000
43989,Jagadal,241,352,2015-11-04 18:41:47.000000,2015-11-04 18:41:47.000000
43990,Dakshin Maheshpur,242,352,2015-11-04 18:41:47.000000,2015-11-04 18:41:47.000000
43991,Maghia Para,243,352,2015-11-04 18:41:47.000000,2015-11-04 18:41:47.000000
43992,Nahanipur,244,352,2015-11-04 18:41:47.000000,2015-11-04 18:41:47.000000
43993,Chhilampur,245,352,2015-11-04 18:41:47.000000,2015-11-04 18:41:47.000000
43994,Batnabaj,246,352,2015-11-04 18:41:47.000000,2015-11-04 18:41:47.000000
43995,Baidara,247,352,2015-11-04 18:41:47.000000,2015-11-04 18:41:47.000000
29857,Haripur,159,214,2015-11-04 18:37:29.000000,2015-11-04 18:37:29.000000
29858,Sikharpur,160,214,2015-11-04 18:37:29.000000,2015-11-04 18:37:29.000000
29657,Bakharpur,004,215,2015-11-04 18:37:25.000000,2015-11-04 18:37:25.000000
29656,Barbatia,003,215,2015-11-04 18:37:25.000000,2015-11-04 18:37:25.000000
29655,Kachua,002,215,2015-11-04 18:37:25.000000,2015-11-04 18:37:25.000000
