0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
5996,10163,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,5.8,0.92,0.72,412,128,36,109.83,2.22,0.42,22.61,3.96,2.04,10-26-26,True,16004152037,2016-06-29 10:49:56.310324,2016-06-29 10:49:56.562891
5997,10164,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,6.5,0.71,0.32,221,240,35,64.43,3.84,0.22,24.91,3.56,2.62,10-26-26,True,16004148052,2016-06-29 10:49:56.829556,2016-06-29 10:49:57.036839
5998,10165,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,6.9,1.34,0.2,171,49.7,82,47.53,3.46,0.59,28.63,2.46,2.94,10-26-26,True,16004148053,2016-06-29 10:49:57.241343,2016-06-29 10:49:57.426735
5999,10166,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,6.6,1.77,0.41,245,149,126,82.38,1.06,0.56,24.91,6.06,3.98,10-26-26,True,16004092002,2016-06-29 10:49:57.794893,2016-06-29 10:49:58.013451
6000,10167,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,6.4,1.04,0.29,209,63.9,66,32.2,1.44,0.42,25.56,8.16,1.68,10-26-26,True,16004152038,2016-06-29 10:49:58.247808,2016-06-29 10:49:58.451759
6001,10168,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,6.2,0.82,0.23,180,173,60,55.45,1.22,0.28,27.91,3.94,2.4,10-26-26,True,16004152039,2016-06-29 10:49:58.796357,2016-06-29 10:49:59.119091
6002,10169,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,6.5,0.98,0.17,162,92.3,65,47,1.42,0.53,28.67,11.16,2.12,10-26-26,True,16004167004,2016-06-29 10:49:59.326836,2016-06-29 10:49:59.540092
6003,10170,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,6.5,0.81,0.18,165,161,68,67.58,1.02,0.5,28.92,6.02,1.84,10-26-26,True,16004104003,2016-06-29 10:49:59.820024,2016-06-29 10:50:00.106846
6004,10171,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,6.2,0.75,0.26,198,63.9,90,25.88,1.42,0.34,25.19,1.94,1.08,10-26-26,True,16004021001,2016-06-29 10:50:00.477245,2016-06-29 10:50:00.664572
6005,10172,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,5.7,1.45,0.81,489,25.6,222,84.48,0.47,0.33,22.61,7.16,1.44,10-26-26,True,16009100011,2016-06-29 10:50:00.856431,2016-06-29 10:50:01.159440
6006,10173,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,5.3,1.48,0.87,516,18.5,204,53.85,0.32,0.65,23.78,6.86,1.76,10-26-26,True,16009069006,2016-06-29 10:50:01.594777,2016-06-29 10:50:01.868744
6007,10174,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,5.5,1.22,0.84,497,21.3,138,79.73,0.45,0.18,26.61,8.66,1.56,10-26-26,True,16009070012,2016-06-29 10:50:02.308192,2016-06-29 10:50:02.649052
6008,10175,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,5.9,1.42,0.66,366,22.7,162,59.13,0.28,0.7,25.31,4.04,2.56,10-26-26,True,16009086007,2016-06-29 10:50:03.060341,2016-06-29 10:50:03.403962
6009,10176,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,5.9,2.09,0.72,412,17.1,126,51.23,0.37,0.37,31.36,3.54,3.84,10-26-26,True,16009121021,2016-06-29 10:50:03.649920,2016-06-29 10:50:03.862385
6010,10177,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,5.3,1.5,0.39,242,21.3,36,48.05,0.17,0.17,32.31,4.58,3.56,10-26-26,True,16009094003,2016-06-29 10:50:04.153265,2016-06-29 10:50:04.338556
6011,10178,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,5.4,1.33,0.41,245,22.7,162,81.3,0.91,0.91,33.46,3.64,2.58,10-26-26,True,16009121022,2016-06-29 10:50:04.529189,2016-06-29 10:50:04.668308
6012,10179,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,6.4,1.62,0.72,412,15.6,139,41.18,0.28,0.28,32.58,6.42,0.56,10-26-26,True,16009116015,2016-06-29 10:50:04.921986,2016-06-29 10:50:05.183972
6013,10180,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,6.4,1.72,0.29,209,28.4,146,108.78,0.17,0.17,16.23,6.02,0.28,10-26-26,True,16009113003,2016-06-29 10:50:05.475939,2016-06-29 10:50:05.739552
6014,10181,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,6.7,1.46,0.44,252,25.6,210,95.05,0.43,0.43,19.98,14.04,1.74,10-26-26,True,16009112007,2016-06-29 10:50:06.105457,2016-06-29 10:50:06.375184
6015,10182,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,5.6,1.79,0.83,491,31.4,108,73.93,0.33,0.33,22.65,10.3,2.26,10-26-26,True,16009102008,2016-06-29 10:50:06.593241,2016-06-29 10:50:06.727574
6016,10183,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,6.2,1.42,0.77,462,22.7,114,60.2,0.82,0.82,25.98,10.7,3.44,10-26-26,True,16009113004,2016-06-29 10:50:07.091780,2016-06-29 10:50:07.301345
6017,10184,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,5.5,1.28,0.74,432,31.4,90,65.48,0.12,0.12,24.63,4.36,3.04,10-26-26,True,16009115010,2016-06-29 10:50:07.756578,2016-06-29 10:50:08.434442
6018,10185,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,5.7,1.64,0.66,366,21.3,192,106.65,0.46,0.46,25.98,3.94,1.56,10-26-26,True,16009115011,2016-06-29 10:50:09.202161,2016-06-29 10:50:09.419080
6019,10186,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,5.4,1.8,0.27,201,25.6,78,81.85,0.32,0.32,26.72,7.5,1.56,10-26-26,True,16009076014,2016-06-29 10:50:09.608277,2016-06-29 10:50:09.774718
6020,10187,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,6.7,1.77,0.5,280,21.3,206,108.25,0.98,0.98,25.78,5.56,1.84,10-26-26,True,16009111007,2016-06-29 10:50:10.037402,2016-06-29 10:50:10.265635
6021,10188,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,5.8,1.63,0.6,345,24.3,102,71.8,0.52,0.52,23.32,7.96,0.26,10-26-26,True,16009086008,2016-06-29 10:50:10.616938,2016-06-29 10:50:10.898689
6022,10189,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,5.3,1.35,0.59,340,25.6,108,51.75,0.36,0.36,26.98,10.3,0.24,10-26-26,True,16009074010,2016-06-29 10:50:11.248065,2016-06-29 10:50:11.442298
6023,10190,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,5.2,1.47,0.66,366,28.4,198,64.95,0.89,0.89,27.61,11.84,1.36,10-26-26,True,16009074011,2016-06-29 10:50:11.646357,2016-06-29 10:50:11.798418
6024,10191,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,6.1,1.41,0.75,450,36.9,234,43.3,0.43,0.43,25.98,9.7,3.8,10-26-26,True,16009119006,2016-06-29 10:50:12.040845,2016-06-29 10:50:12.247767
6025,10192,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,4.7,2.27,0.62,347,17.1,138,73.4,0.29,0.29,24.98,8.38,3.56,10-26-26,True,16009121023,2016-06-29 10:50:12.589234,2016-06-29 10:50:12.722532
6026,10193,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,5.5,1.47,0.5,280,34.1,22,77.63,0.53,0.53,26.72,10.1,1.96,10-26-26,True,16009099007,2016-06-29 10:50:12.944823,2016-06-29 10:50:13.091283
6027,10194,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,5.4,1.6,0.27,201,28.4,48,66.53,0.87,0.87,28.71,12.24,2.56,10-26-26,True,16009086009,2016-06-29 10:50:13.328406,2016-06-29 10:50:13.609606
6028,10195,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,5.5,1.66,0.53,307,31.4,239,43.3,0.39,0.39,26.82,3.96,2.78,10-26-26,True,16009076015,2016-06-29 10:50:14.026646,2016-06-29 10:50:14.483325
6029,10196,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,5.5,1.5,0.3,217,35.5,142,59.68,0.45,0.45,25.72,4.04,2.84,10-26-26,True,16009069007,2016-06-29 10:50:14.840147,2016-06-29 10:50:15.003753
6030,10197,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,5.6,1.55,0.27,201,27,94,104.55,0.74,0.74,22.98,6.36,0.96,10-26-26,True,16009027007,2016-06-29 10:50:15.145966,2016-06-29 10:50:15.239757
6031,10198,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,5.5,1.48,0.38,234,28.4,54,51.23,0.23,0.23,21.72,6.98,1.56,10-26-26,True,16009086010,2016-06-29 10:50:15.435668,2016-06-29 10:50:15.627432
6032,10199,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,6.2,1.37,0.44,252,15.6,94,49.1,0.29,0.29,67.98,1.94,1.78,10-26-26,True,16009105016,2016-06-29 10:50:16.001782,2016-06-29 10:50:16.260224
6033,10200,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,6.8,1.4,0.84,497,31.4,214,60.2,0.38,0.38,55.231,3.78,1.74,10-26-26,True,16009070013,2016-06-29 10:50:16.637888,2016-06-29 10:50:16.886426
6034,10201,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,5.4,1.56,0.6,345,28.4,134,91.88,0.36,0.36,19.83,5.56,1.44,10-26-26,True,16009009013,2016-06-29 11:27:18.040462,2016-06-29 11:27:19.087214
6035,10202,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,6.8,1.2,0.83,491,32.7,103,53.85,0.28,0.28,63.28,6.04,2.02,10-26-26,True,16009085007,2016-06-29 11:27:19.284121,2016-06-29 11:27:19.416504
6036,10203,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,7.1,1.48,0.62,347,35.5,166,52.28,0.25,0.25,22.36,8.1,1.84,10-26-26,True,16009070014,2016-06-29 11:27:19.548737,2016-06-29 11:27:19.689480
6037,10204,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,5.4,1.49,0.78,471,31.4,238,106.65,0.35,0.35,21.35,11.96,2.26,10-26-26,True,16009115012,2016-06-29 11:27:19.927069,2016-06-29 11:27:20.110053
6038,10205,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,5.6,1.96,0.72,412,68.2,162,62.3,0.69,0.69,22.84,11.34,3.96,10-26-26,True,16009115013,2016-06-29 11:27:20.367148,2016-06-29 11:27:20.519316
6039,10206,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,6.2,1.67,0.53,307,31.4,180,68.65,0.33,0.33,36.54,2.56,0.68,10-26-26,True,16009121024,2016-06-29 11:27:20.765602,2016-06-29 11:27:21.045659
6040,10207,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,6.9,1.44,0.65,363,28.4,114,88.7,0.16,0.16,41.23,2.74,1.04,10-26-26,True,16009111014,2016-06-29 11:27:21.358082,2016-06-29 11:27:21.561531
6041,10208,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,6.5,1.52,0.75,450,56.8,234,31.15,0.17,0.17,28.98,0.96,1.36,10-26-26,True,16009074012,2016-06-29 11:27:21.715874,2016-06-29 11:27:21.855449
6042,10209,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,5.2,2.04,0.75,450,14.2,102,102.43,0.28,0.28,17.63,1.84,1.44,10-26-26,True,16009100012,2016-06-29 11:27:22.026710,2016-06-29 11:27:22.186264
6043,10210,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,5.1,1.46,0.68,387,31.4,38,39.6,0.29,0.29,18.92,3.24,1.96,10-26-26,True,16009076016,2016-06-29 11:27:22.325698,2016-06-29 11:27:22.477388
6044,10211,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,6.4,1.62,0.65,363,28.4,34,54.38,0.48,0.48,62.28,12.02,1.44,10-26-26,True,16009084004,2016-06-29 11:27:22.632166,2016-06-29 11:27:22.764494
6045,10212,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,5.2,1.35,0.71,406,56.8,180,24.3,0.92,0.92,48.56,10.26,1.08,10-26-26,True,16009070015,2016-06-29 11:27:22.936123,2016-06-29 11:27:23.057521
6046,10213,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,6.3,1.32,0.74,432,28.4,126,47,0.18,0.18,32.98,4.26,0.26,10-26-26,True,16009086011,2016-06-29 11:27:23.189480,2016-06-29 11:27:23.317903
6047,10214,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,5.6,2.15,0.24,185,31.4,132,35.9,0.23,0.23,12.68,6.36,2.46,10-26-26,True,16009011006,2016-06-29 11:27:23.463532,2016-06-29 11:27:23.588279
6048,10215,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,5.5,1.8,0.39,242,35.5,168,80.78,0.27,0.27,22.96,8.4,4.36,10-26-26,True,16009119007,2016-06-29 11:27:23.730412,2016-06-29 11:27:23.847147
6049,10216,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,5.4,2.05,0.71,406,28.4,150,25.88,0.78,0.78,26.78,7.36,2.64,10-26-26,True,16009081012,2016-06-29 11:27:23.986416,2016-06-29 11:27:24.131027
6050,10217,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,6.7,1.48,0.68,387,25.6,180,45.93,0.32,0.32,25.33,5.96,3.78,10-26-26,True,16009087008,2016-06-29 11:27:24.314591,2016-06-29 11:27:24.519296
6051,10218,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,5.5,1.6,0.75,450,28.4,151,93.98,0.12,0.12,24.56,6.24,2.64,10-26-26,True,16009087009,2016-06-29 11:27:24.754345,2016-06-29 11:27:25.000826
6052,10219,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,5.2,1.64,0.84,497,31.4,204,87.65,0.92,0.35,25.98,6.24,2.9,10-26-26,True,16009081013,2016-06-29 11:27:25.199525,2016-06-29 11:27:25.401651
6053,10220,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,5.9,1.36,0.56,328,35.5,62,52.28,0.53,0.2,22.36,8.08,1.84,10-26-26,True,16009111008,2016-06-29 11:27:25.566881,2016-06-29 11:27:25.759436
6054,10221,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,6.1,1.3,0.56,328,35.5,28,37.5,0.49,0.45,23.98,4.36,1.62,10-26-26,True,16009009014,2016-06-29 11:27:26.055397,2016-06-29 11:27:26.306027
6055,10222,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,5.5,1.19,0.36,225,21.3,34,59.68,0.52,0.53,21.35,4.12,1.56,10-26-26,True,16009087010,2016-06-29 11:27:26.566549,2016-06-29 11:27:26.856080
6056,10223,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,5.9,1.46,0.6,345,22.7,54,62.83,0.98,0.3,22.84,10.26,1.7,10-26-26,True,16009081014,2016-06-29 11:27:27.208497,2016-06-29 11:27:27.380056
6057,10224,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,7.0,2.64,0.57,331,25.6,239,51.75,0.12,0.2,36.54,2.36,0.9,10-26-26,True,16009087011,2016-06-29 11:27:27.558071,2016-06-29 11:27:27.735859
6058,10225,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,7.2,2.62,0.3,217,21.3,239,74.45,0.32,0.33,41.23,3.84,1.64,10-26-26,True,16009113005,2016-06-29 11:27:27.886560,2016-06-29 11:27:28.026139
6059,10226,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,7.2,1.75,0.77,462,28.4,178,41.7,0.14,0.15,28.98,5.44,0.96,10-26-26,True,16009076017,2016-06-29 11:27:28.187016,2016-06-29 11:27:28.344626
6060,10227,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,7.4,1.39,0.36,225,31.4,228,54.38,0.46,0.35,17.63,5.62,1.1,10-26-26,True,16009069008,2016-06-29 11:27:28.540335,2016-06-29 11:27:28.742435
6061,10228,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,6.2,1.46,0.53,307,27,168,83.95,0.98,0.75,18.92,6.04,1.3,10-26-26,True,16009100013,2016-06-29 11:27:28.941612,2016-06-29 11:27:29.104767
6062,10229,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,5.9,1.85,0.39,242,28.4,102,51.23,0.38,0.15,25.98,1.84,1.56,10-26-26,True,16009082005,2016-06-29 11:27:29.350000,2016-06-29 11:27:29.544419
6063,10230,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,5.4,1.83,0.41,245,21.3,90,96.1,0.28,0.6,24.63,3.66,1.42,10-26-26,True,16009094004,2016-06-29 11:27:29.718124,2016-06-29 11:27:29.907328
6064,10231,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,5.2,1.68,0.48,260,35.5,239,77.63,0.11,0.7,25.98,1.34,1.64,10-26-26,True,16009105017,2016-06-29 11:27:30.104283,2016-06-29 11:27:30.252631
6065,10232,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,6.8,1.7,0.66,366,25.6,60,43.83,0.28,0.25,26.72,4.18,1.5,10-26-26,True,16009098001,2016-06-29 11:27:30.398338,2016-06-29 11:27:30.552009
6066,10233,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,6.8,1.53,0.6,345,17.1,102,67.58,0.19,0.58,25.78,4.98,1.04,10-26-26,True,16009112008,2016-06-29 11:27:30.782970,2016-06-29 11:27:30.951602
6067,10234,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,5.2,1.95,0.26,198,21.3,96,88.18,0.61,0.28,23.32,1.26,2.02,10-26-26,True,16009085008,2016-06-29 11:27:31.114501,2016-06-29 11:27:31.242551
6068,10235,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,5.8,1.45,0.62,347,38.5,78,81.85,0.28,0.58,26.98,6.26,1.56,10-26-26,True,16009069009,2016-06-29 11:27:31.376645,2016-06-29 11:27:31.532564
6069,10236,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,5.3,1.25,0.5,280,31.4,34,32.2,0.13,0.3,27.61,9.96,2.18,10-26-26,True,16009009015,2016-06-29 11:27:31.718160,2016-06-29 11:27:31.978500
6070,10237,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,5.9,1.72,0.47,257,35.5,122,64.43,0.1,0.23,25.98,8.32,2.26,10-26-26,True,16009087012,2016-06-29 11:27:32.247077,2016-06-29 11:27:32.501219
6071,10238,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,5.0,2.19,0.47,257,28.4,150,40.65,0.11,0.2,24.98,7.62,3.7,10-26-26,True,16009027008,2016-06-29 11:27:32.791539,2016-06-29 11:27:32.945047
6072,10239,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,5.5,1.55,0.45,250,24.3,78,87.65,0.19,0.58,26.72,2.42,2.46,10-26-26,True,16009113006,2016-06-29 11:27:33.087224,2016-06-29 11:27:33.209029
6073,10240,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,6.7,2.5,0.41,245,14.2,228,80.25,0.13,0.25,28.71,5.96,1.82,10-26-26,True,16009079008,2016-06-29 11:27:33.332092,2016-06-29 11:27:33.473662
6074,10241,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,7.3,2.84,0.56,328,17.1,238,72.33,0.15,0.7,26.82,3.56,1.76,10-26-26,True,16009105018,2016-06-29 11:27:33.612088,2016-06-29 11:27:33.760215
6075,10242,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,5.9,1.91,0.38,234,21.3,180,95.05,0.05,0.65,25.72,2.64,2.1,10-26-26,True,16009027009,2016-06-29 11:27:33.949457,2016-06-29 11:27:34.114959
6076,10243,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,7.4,1.34,0.51,282,25.6,234,78.68,0.38,0.4,22.98,4.36,2.38,10-26-26,True,16009100014,2016-06-29 11:27:34.246430,2016-06-29 11:27:34.374766
6077,10244,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,6.4,1.6,0.69,393,28.4,130,51.75,0.1,0.48,16.29,4.38,2.06,10-26-26,True,16009009016,2016-06-29 11:27:34.494516,2016-06-29 11:27:34.624006
6078,10245,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,6.1,1.16,0.84,497,35.5,144,54.38,0.04,0.35,19.85,6.04,1.04,10-26-26,True,16009076018,2016-06-29 11:27:34.767742,2016-06-29 11:27:34.893431
6079,10246,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,5.4,1.58,0.84,497,21.3,30,24.83,0.01,0.6,15.02,6.36,0.38,10-26-26,True,16009111009,2016-06-29 11:27:35.040542,2016-06-29 11:27:35.166786
6080,10247,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,5.3,1.28,0.86,514,28.4,239,62.3,0.08,0.4,10.82,7.44,0.84,10-26-26,True,16009085009,2016-06-29 11:27:35.308394,2016-06-29 11:27:35.464998
6081,10248,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,6.5,2.32,0.84,497,14.2,144,96.1,0.09,0.58,22.66,3.02,1.02,10-26-26,True,16009074013,2016-06-29 11:27:35.634867,2016-06-29 11:27:35.785107
6082,10249,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,5.1,1.68,0.66,366,21.3,180,43.3,0.05,0.43,21.95,3.56,1.64,10-26-26,True,16009103008,2016-06-29 11:27:36.015858,2016-06-29 11:27:36.269228
6083,10250,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,4.9,1.28,0.53,307,25.6,138,82.38,0.06,0.53,18.72,5.62,1.26,10-26-26,True,16009082006,2016-06-29 11:27:36.537362,2016-06-29 11:27:36.811075
6084,10251,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,5.4,1.25,0.81,489,41.2,216,88.18,0.05,0.45,16.35,5.84,1.56,10-26-26,True,16009113007,2016-06-29 11:27:37.078579,2016-06-29 11:27:37.277647
6085,10252,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,6.4,1.36,0.53,307,35.5,118,34.85,0.03,0.53,24.23,2.72,2.06,10-26-26,True,16009070016,2016-06-29 11:27:37.434122,2016-06-29 11:27:37.558830
6086,10253,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,7.1,0.97,0.77,462,14.2,78,6.33,0.18,0.23,18.91,4.32,3.64,10-26-26,True,16009113008,2016-06-29 11:27:37.682016,2016-06-29 11:27:37.812926
6087,10254,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,5.1,2.01,0.22,177,14.2,156,40.13,0.32,0.33,29.6,3.96,4.04,10-26-26,True,16009086012,2016-06-29 11:27:37.963976,2016-06-29 11:27:38.110497
6088,10255,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,6.5,1.02,0.23,180,17.1,239,109.83,1.09,0.25,42.89,10.3,3.46,10-26-26,True,16009009017,2016-06-29 11:27:38.276185,2016-06-29 11:27:38.411360
6089,10256,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,5.9,2.91,0.71,406,14.2,228,111.93,1.32,0.45,31.62,9.96,2.24,10-26-26,True,16009105019,2016-06-29 11:27:38.597214,2016-06-29 11:27:38.778868
6090,10257,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,6.7,1.97,0.8,481,21.3,132,113,0.72,0.75,16.72,10.9,3.66,10-26-26,True,16009094005,2016-06-29 11:27:38.961288,2016-06-29 11:27:39.120378
6091,10258,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,5.3,2.0,0.67,380,18.5,238,90.3,0.31,0.28,25.81,3.96,2.62,10-26-26,True,16009115014,2016-06-29 11:27:39.322647,2016-06-29 11:27:39.482901
6092,10259,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,5.5,2.37,0.52,304,21.3,36,96.1,0.49,0.63,22.67,4.04,3.44,10-26-26,True,16009105020,2016-06-29 11:27:39.614507,2016-06-29 11:27:39.769272
6093,10260,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,6.6,1.12,0.61,346,25.6,174,57.55,0.75,0.55,21.91,3.56,1.94,10-26-26,True,16009082007,2016-06-29 11:27:39.926767,2016-06-29 11:27:40.137759
6094,10261,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,6.7,2.65,0.55,321,21.3,239,24.83,1.11,0.3,15.78,3.64,1.34,10-26-26,True,16009069010,2016-06-29 11:27:40.296322,2016-06-29 11:27:40.480395
6095,10262,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,6.9,2.78,0.46,253,17.1,239,85.53,1.98,0.68,16.92,6.56,0.6,10-26-26,True,16009069011,2016-06-29 11:27:40.653364,2016-06-29 11:27:40.788541
6096,10263,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,5.9,1.49,0.74,432,14.2,72,40.65,0.28,0.38,15.61,6.38,0.22,10-26-26,True,16009074014,2016-06-29 11:27:40.928041,2016-06-29 11:27:41.062976
6097,10264,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,6.3,0.44,0.71,406,21.3,42,83.43,0.98,0.58,26.33,5.66,2.02,10-26-26,True,16009113009,2016-06-29 11:27:41.211796,2016-06-29 11:27:41.349070
6098,10265,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,5.3,2.04,0.83,491,14.2,239,47,0.33,0.45,31.45,9.96,3.96,10-26-26,True,16009011007,2016-06-29 11:27:41.551975,2016-06-29 11:27:41.717135
6099,10266,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,7.2,1.59,0.49,269,17.1,239,54.38,0.42,0.7,32.65,11.3,2.46,10-26-26,True,16009069012,2016-06-29 11:27:41.877779,2016-06-29 11:27:42.061182
6100,10267,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,6.0,1.41,0.85,497,28.4,239,50.7,0.98,0.43,29.71,6.26,4.02,10-26-26,True,16009069013,2016-06-29 11:27:42.244552,2016-06-29 11:27:42.451824
6101,10268,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,6.2,1.31,0.52,304,17.1,66,43.83,0.23,0.45,27.86,4.22,3.46,10-26-26,True,16009082008,2016-06-29 11:27:42.633742,2016-06-29 11:27:42.769792
6102,10269,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,6.1,1.52,0.29,209,21.3,235,56.5,0.72,0.2,29.97,3.96,3.2,10-26-26,True,16009105021,2016-06-29 11:27:42.958848,2016-06-29 11:27:43.116000
6103,10270,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,5.9,1.36,0.61,346,14.2,239,93.45,0.35,0.43,16.29,2.46,1.16,10-26-26,True,16009097002,2016-06-29 11:27:43.238361,2016-06-29 11:27:43.352126
6104,10271,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,6.4,1.32,0.52,304,28.4,239,34.33,0.72,0.7,19.85,2.86,1.58,10-26-26,True,16009099008,2016-06-29 11:27:43.477277,2016-06-29 11:27:43.637172
6105,10272,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,5.4,1.09,0.62,347,17.1,60,66.53,0.68,0.78,15.02,6.56,1.78,10-26-26,True,16009112009,2016-06-29 11:27:43.782780,2016-06-29 11:27:43.896281
6106,10273,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,5.9,1.14,0.32,221,25.6,174,62.83,0.92,0.73,10.82,9.44,1.82,10-26-26,True,16009070017,2016-06-29 11:27:44.023817,2016-06-29 11:27:44.154721
6107,10274,,South 24 Parganas 1 - STL Tollygunge,2016-06-29,6.6,1.0,0.77,462,22.7,122,67.58,0.63,0.48,22.66,6.24,1.46,10-26-26,True,16009084005,2016-06-29 11:27:44.365207,2016-06-29 11:27:44.534585
